,Marketing_Airline_Network,ACT_ARR_DATE,ACT_ARR_HOUR,ArrDelayMinutes,DepDelayMinutes,Weekday,Cluster_3,Cluster_4
185321,WN,43844,17,9664,14638,1,Normal,Good
185322,WN,43844,18,11042,16539,1,Normal,Good
185323,WN,43844,19,12129,17889,1,Normal,Good
185324,WN,43844,20,12976,19365,1,Normal,Good
185325,WN,43844,21,14762,20158,1,Normal,Good
185326,WN,43844,22,15455,21181,1,Normal,Good
185327,WN,43844,23,16283,22086,1,Normal,Good
185328,WN,43845,0,661,3420,2,Normal,Good
185329,WN,43845,1,1338,3616,2,Normal,Good
185330,WN,43845,2,1597,3616,2,Normal,Good
185331,WN,43845,3,1725,3616,2,Normal,Good
185332,WN,43845,5,1725,3645,2,Normal,Good
185333,WN,43845,6,1736,3885,2,Normal,Good
185334,WN,43845,7,1740,4212,2,Normal,Good
185335,WN,43845,8,1836,4650,2,Normal,Good
185336,WN,43845,9,2156,5332,2,Normal,Good
185337,WN,43845,10,2553,6015,2,Normal,Good
185338,WN,43845,11,2993,6489,2,Normal,Good
185339,WN,43845,12,3438,7353,2,Normal,Good
185340,WN,43845,13,3856,8231,2,Normal,Good
185341,WN,43845,14,4378,9207,2,Normal,Good
185342,WN,43845,15,5094,9822,2,Normal,Good
185343,WN,43845,16,5657,11233,2,Normal,Good
185344,WN,43845,17,6475,12498,2,Normal,Good
185345,WN,43845,18,7397,13595,2,Normal,Good
185346,WN,43845,19,8616,14781,2,Normal,Good
185347,WN,43845,20,9062,15636,2,Normal,Good
185348,WN,43845,21,10178,16565,2,Normal,Good
185349,WN,43845,22,10583,17463,2,Normal,Good
185350,WN,43845,23,11585,18480,2,Normal,Good
185351,WN,43846,0,986,3747,3,Normal,Good
185352,WN,43846,1,1305,3909,3,Normal,Good
185353,WN,43846,2,1798,3909,3,Normal,Good
185354,WN,43846,5,1802,3927,3,Normal,Good
185355,WN,43846,6,1827,4058,3,Normal,Good
185356,WN,43846,7,1851,4643,3,Normal,Good
185357,WN,43846,8,1925,5670,3,Normal,Good
185358,WN,43846,9,2671,6670,3,Normal,Good
185359,WN,43846,10,3948,7959,3,Normal,Good
185360,WN,43846,11,4640,9797,3,Normal,Good
185361,WN,43846,12,5827,11574,3,Normal,Good
185362,WN,43846,13,6956,13395,3,Normal,Good
185363,WN,43846,14,8398,15593,3,Normal,Good
185364,WN,43846,15,9415,17748,3,Normal,Good
185365,WN,43846,16,10722,19642,3,Normal,Good
185366,WN,43846,17,12205,23476,3,Normal,Good
185367,WN,43846,18,13557,26289,3,Normal,Good
185368,WN,43846,19,15620,28911,3,Normal,Good
185369,WN,43846,20,17639,33426,3,Normal,Good
185370,WN,43846,21,20312,35671,3,Normal,Good
185371,WN,43846,22,22874,38614,3,Normal,Good
185372,WN,43846,23,25225,41452,3,Normal,Good
185373,WN,43847,0,2380,4670,4,Normal,Good
185374,WN,43847,1,4655,5268,4,Normal,Good
185375,WN,43847,2,6080,5688,4,Normal,Good
185376,WN,43847,3,6475,5688,4,Normal,Good
185377,WN,43847,4,6786,5703,4,Normal,Good
185378,WN,43847,5,6786,5713,4,Normal,Good
185379,WN,43847,6,6797,5911,4,Normal,Good
185380,WN,43847,7,6818,6323,4,Normal,Good
185381,WN,43847,8,7019,6494,4,Normal,Good
185382,WN,43847,9,7105,7473,4,Normal,Good
185383,WN,43847,10,7587,8277,4,Normal,Good
185384,WN,43847,11,8490,9675,4,Normal,Good
185385,WN,43847,12,9380,11443,4,Normal,Good
185386,WN,43847,13,10447,14135,4,Normal,Good
185387,WN,43847,14,11741,15475,4,Normal,Good
185388,WN,43847,15,13090,17398,4,Normal,Good
185389,WN,43847,16,15134,19691,4,Normal,Good
185390,WN,43847,17,16678,22077,4,Normal,Good
185391,WN,43847,18,18053,23740,4,Normal,Good
185392,WN,43847,19,20564,25253,4,Normal,Good
185393,WN,43847,20,21927,27192,4,Normal,Good
185394,WN,43847,21,23339,28863,4,Normal,Good
185395,WN,43847,22,24495,30320,4,Normal,Good
185396,WN,43847,23,26012,31102,4,Normal,Good
185397,WN,43848,0,991,3748,5,Normal,Good
185398,WN,43848,1,1729,3909,5,Normal,Good
185399,WN,43848,2,2048,3909,5,Normal,Good
185400,WN,43848,3,2066,3917,5,Normal,Good
185401,WN,43848,6,2068,4180,5,Normal,Good
185402,WN,43848,7,2100,4564,5,Normal,Good
185403,WN,43848,8,2373,5041,5,Normal,Good
185404,WN,43848,9,3147,5838,5,Normal,Good
185405,WN,43848,10,3601,7331,5,Normal,Good
185406,WN,43848,11,4343,8432,5,Normal,Good
185407,WN,43848,12,5258,9760,5,Normal,Good
185408,WN,43848,13,6022,11626,5,Normal,Good
185409,WN,43848,14,6822,13148,5,Normal,Good
185410,WN,43848,15,8069,14886,5,Normal,Good
185411,WN,43848,16,9302,16739,5,Normal,Good
185412,WN,43848,17,10250,18756,5,Normal,Good
185413,WN,43848,18,12318,20737,5,Normal,Good
185414,WN,43848,19,14281,23733,5,Normal,Good
185415,WN,43848,20,15859,25678,5,Normal,Good
185416,WN,43848,21,18303,28243,5,Normal,Good
185417,WN,43848,22,21050,30318,5,Normal,Good
185418,WN,43848,23,23008,30649,5,Normal,Good
185419,WN,43849,0,1485,3361,6,Normal,Good
185420,WN,43849,1,2592,3361,6,Normal,Good
185421,WN,43849,2,2783,3361,6,Normal,Good
185422,WN,43849,5,2787,3369,6,Normal,Good
185423,WN,43849,6,2787,3396,6,Normal,Good
185424,WN,43849,7,2816,3621,6,Normal,Good
185425,WN,43849,8,2842,4082,6,Normal,Good
185426,WN,43849,9,3039,4644,6,Normal,Good
185427,WN,43849,10,3386,5345,6,Normal,Good
185428,WN,43849,11,3642,6081,6,Normal,Good
185429,WN,43849,12,4225,6819,6,Normal,Good
185430,WN,43849,13,4553,7738,6,Normal,Good
185431,WN,43849,14,4958,8679,6,Normal,Good
185432,WN,43849,15,5510,10205,6,Normal,Good
185433,WN,43849,16,6207,11578,6,Normal,Good
185434,WN,43849,17,6816,12665,6,Normal,Good
185435,WN,43849,18,7582,13555,6,Normal,Good
185436,WN,43849,19,8422,14510,6,Normal,Good
185437,WN,43849,20,8879,15856,6,Normal,Good
185438,WN,43849,21,9499,17202,6,Normal,Good
185439,WN,43849,22,10256,17933,6,Normal,Good
185440,WN,43849,23,11191,18818,6,Normal,Good
185441,WN,43850,0,617,3646,0,Normal,Good
185442,WN,43850,1,1561,3838,0,Normal,Good
185443,WN,43850,2,1686,3918,0,Normal,Good
185444,WN,43850,3,1825,3918,0,Normal,Good
185445,WN,43850,5,1825,3946,0,Normal,Good
185446,WN,43850,6,1825,4036,0,Normal,Good
185447,WN,43850,7,1833,4404,0,Normal,Good
185448,WN,43850,8,1911,4602,0,Normal,Good
185449,WN,43850,9,2147,5063,0,Normal,Good
185450,WN,43850,10,2441,5962,0,Normal,Good
185451,WN,43850,11,2877,7045,0,Normal,Good
185452,WN,43850,12,3251,8140,0,Normal,Good
185453,WN,43850,13,4052,9106,0,Normal,Good
185454,WN,43850,14,4452,10753,0,Normal,Good
185455,WN,43850,15,5300,12313,0,Normal,Good
185456,WN,43850,16,6495,14475,0,Normal,Good
185457,WN,43850,17,7534,16800,0,Normal,Good
185458,WN,43850,18,9168,19052,0,Normal,Good
185459,WN,43850,19,10520,21371,0,Normal,Good
185460,WN,43850,20,11927,23204,0,Normal,Good
185461,WN,43850,21,13898,25705,0,Normal,Good
185462,WN,43850,22,15559,27844,0,Normal,Good
185463,WN,43850,23,16766,29231,0,Normal,Good
185464,WN,43851,0,2068,3624,1,Normal,Good
185465,WN,43851,1,2952,3935,1,Normal,Good
185466,WN,43851,2,3371,3994,1,Normal,Good
185467,WN,43851,3,3566,3994,1,Normal,Good
185468,WN,43851,5,3566,4021,1,Normal,Good
185469,WN,43851,6,3567,4152,1,Normal,Good
185470,WN,43851,7,3576,4354,1,Normal,Good
185471,WN,43851,8,3607,4814,1,Normal,Good
185472,WN,43851,9,3732,5306,1,Normal,Good
185473,WN,43851,10,4124,6334,1,Normal,Good
185474,WN,43851,11,4439,7067,1,Normal,Good
185475,WN,43851,12,5125,7992,1,Normal,Good
185476,WN,43851,13,5506,9183,1,Normal,Good
185477,WN,43851,14,6236,9862,1,Normal,Good
185478,WN,43851,15,6665,10936,1,Normal,Good
185479,WN,43851,16,7377,11680,1,Normal,Good
185480,WN,43851,17,8201,12664,1,Normal,Good
185481,WN,43851,18,8624,13709,1,Normal,Good
185482,WN,43851,19,9228,14881,1,Normal,Good
185483,WN,43851,20,10005,16213,1,Normal,Good
185484,WN,43851,21,11002,17888,1,Normal,Good
185485,WN,43851,22,11705,18553,1,Normal,Good
185486,WN,43851,23,13092,19312,1,Normal,Good
185487,WN,43852,0,687,3830,2,Normal,Good
185488,WN,43852,1,1188,4038,2,Normal,Good
185489,WN,43852,2,1709,4038,2,Normal,Good
185490,WN,43852,3,1742,4185,2,Normal,Good
185491,WN,43852,4,1886,4189,2,Normal,Good
185492,WN,43852,5,1890,4223,2,Normal,Good
185493,WN,43852,6,1891,4351,2,Normal,Good
185494,WN,43852,7,1932,4631,2,Normal,Good
185495,WN,43852,8,2056,4846,2,Normal,Good
185496,WN,43852,9,2189,5382,2,Normal,Good
185497,WN,43852,10,2533,5948,2,Normal,Good
185498,WN,43852,11,3172,6599,2,Normal,Good
185499,WN,43852,12,3833,7454,2,Normal,Good
185500,WN,43852,13,4442,8583,2,Normal,Good
185501,WN,43852,14,4960,9335,2,Normal,Good
185502,WN,43852,15,5569,10374,2,Normal,Good
185503,WN,43852,16,6051,11696,2,Normal,Good
185504,WN,43852,17,7192,12657,2,Normal,Good
185505,WN,43852,18,7846,13898,2,Normal,Good
185506,WN,43852,19,9056,14767,2,Normal,Good
185507,WN,43852,20,9607,16242,2,Normal,Good
185508,WN,43852,21,10542,16974,2,Normal,Good
185509,WN,43852,22,11137,17442,2,Normal,Good
185510,WN,43852,23,11770,17581,2,Normal,Good
185511,WN,43853,0,515,3432,3,Normal,Good
185512,WN,43853,1,738,3438,3,Normal,Good
185513,WN,43853,2,803,3438,3,Normal,Good
185514,WN,43853,5,803,3452,3,Normal,Good
185515,WN,43853,6,828,3573,3,Normal,Good
185516,WN,43853,7,835,3810,3,Normal,Good
185517,WN,43853,8,998,4083,3,Normal,Good
185518,WN,43853,9,1346,4801,3,Normal,Good
185519,WN,43853,10,1659,5470,3,Normal,Good
185520,WN,43853,11,2311,6495,3,Normal,Good
185521,WN,43853,12,3006,7165,3,Normal,Good
185522,WN,43853,13,3687,8124,3,Normal,Good
185523,WN,43853,14,4193,9005,3,Normal,Good
185524,WN,43853,15,4531,10196,3,Normal,Good
185525,WN,43853,16,5462,11572,3,Normal,Good
185526,WN,43853,17,6436,13561,3,Normal,Good
185527,WN,43853,18,7294,14917,3,Normal,Good
185528,WN,43853,19,8361,16649,3,Normal,Good
185529,WN,43853,20,9151,18063,3,Normal,Good
185530,WN,43853,21,10149,19359,3,Normal,Good
185531,WN,43853,22,10980,20665,3,Normal,Good
185532,WN,43853,23,12222,21439,3,Normal,Good
185533,WN,43854,0,796,4185,4,Normal,Good
185534,WN,43854,1,1896,4197,4,Normal,Good
185535,WN,43854,2,2040,4448,4,Normal,Good
185536,WN,43854,3,2277,4448,4,Normal,Good
185537,WN,43854,5,2277,4463,4,Normal,Good
185538,WN,43854,6,2277,4562,4,Normal,Good
185539,WN,43854,7,2282,4689,4,Normal,Good
185540,WN,43854,8,2364,5246,4,Normal,Good
185541,WN,43854,9,2472,5643,4,Normal,Good
185542,WN,43854,10,2851,6238,4,Normal,Good
185543,WN,43854,11,3052,7148,4,Normal,Good
185544,WN,43854,12,3810,7958,4,Normal,Good
185545,WN,43854,13,4539,9078,4,Normal,Good
185546,WN,43854,14,5356,10701,4,Normal,Good
185547,WN,43854,15,6132,12240,4,Normal,Good
185548,WN,43854,16,6975,13761,4,Normal,Good
185549,WN,43854,17,7689,15443,4,Normal,Good
185550,WN,43854,18,8406,17389,4,Normal,Good
185551,WN,43854,19,10012,19369,4,Normal,Good
185552,WN,43854,20,11345,21933,4,Normal,Good
185553,WN,43854,21,12585,26505,4,Normal,Good
185554,WN,43854,22,14318,29727,4,Normal,Good
185555,WN,43854,23,18256,33416,4,Normal,Good
185556,WN,43855,0,3725,5174,5,Normal,Good
185557,WN,43855,1,5482,5930,5,Normal,Good
185558,WN,43855,2,7043,5930,5,Normal,Good
185559,WN,43855,3,8002,5930,5,Normal,Good
185560,WN,43855,4,8108,5937,5,Normal,Good
185561,WN,43855,5,8108,5947,5,Normal,Good
185562,WN,43855,6,8108,6207,5,Normal,Good
185563,WN,43855,7,8154,6398,5,Normal,Good
185564,WN,43855,8,8210,6836,5,Normal,Good
185565,WN,43855,9,8424,7367,5,Normal,Good
185566,WN,43855,10,8584,8614,5,Normal,Good
185567,WN,43855,11,8839,10225,5,Normal,Good
185568,WN,43855,12,9976,11512,5,Normal,Good
185569,WN,43855,13,11208,12667,5,Normal,Good
185570,WN,43855,14,11999,14599,5,Normal,Good
185571,WN,43855,15,13071,16313,5,Normal,Good
185572,WN,43855,16,14245,17691,5,Normal,Good
185573,WN,43855,17,15535,20189,5,Normal,Good
185574,WN,43855,18,17031,22484,5,Normal,Good
185575,WN,43855,19,18673,24485,5,Normal,Good
185576,WN,43855,20,20405,26143,5,Normal,Good
185577,WN,43855,21,21830,27083,5,Normal,Good
185578,WN,43855,22,22947,27505,5,Normal,Good
185579,WN,43855,23,24301,27627,5,Normal,Good
185580,WN,43856,0,604,3339,6,Normal,Good
185581,WN,43856,1,672,3339,6,Normal,Good
185582,WN,43856,2,672,3339,6,Normal,Good
185583,WN,43856,3,757,3421,6,Normal,Good
185584,WN,43856,5,757,3444,6,Normal,Good
185585,WN,43856,6,760,3510,6,Normal,Good
185586,WN,43856,7,849,3798,6,Normal,Good
185587,WN,43856,8,877,4101,6,Normal,Good
185588,WN,43856,9,1112,4682,6,Normal,Good
185589,WN,43856,10,1346,5409,6,Normal,Good
185590,WN,43856,11,1643,6103,6,Normal,Good
185591,WN,43856,12,1903,6594,6,Normal,Good
185592,WN,43856,13,2179,7890,6,Normal,Good
185593,WN,43856,14,2748,8618,6,Normal,Good
185594,WN,43856,15,3431,9996,6,Normal,Good
185595,WN,43856,16,4103,11175,6,Normal,Good
185596,WN,43856,17,4645,12433,6,Normal,Good
185597,WN,43856,18,5302,13543,6,Normal,Good
185598,WN,43856,19,5996,15019,6,Normal,Good
185599,WN,43856,20,6812,16932,6,Normal,Good
185600,WN,43856,21,7652,18073,6,Normal,Good
185601,WN,43856,22,8735,18871,6,Normal,Good
185602,WN,43856,23,9367,19884,6,Normal,Good
185603,WN,43857,0,1057,4121,0,Normal,Good
185604,WN,43857,1,1930,4299,0,Normal,Good
185605,WN,43857,2,2586,4299,0,Normal,Good
185606,WN,43857,3,2724,4460,0,Normal,Good
185607,WN,43857,5,2727,4481,0,Normal,Good
185608,WN,43857,6,2727,4601,0,Normal,Good
185609,WN,43857,7,2789,4809,0,Normal,Good
185610,WN,43857,8,2920,5170,0,Normal,Good
185611,WN,43857,9,3255,5885,0,Normal,Good
185612,WN,43857,10,3615,6860,0,Normal,Good
185613,WN,43857,11,4247,8826,0,Normal,Good
185614,WN,43857,12,5421,10381,0,Normal,Good
185615,WN,43857,13,6532,12663,0,Normal,Good
185616,WN,43857,14,8000,14260,0,Normal,Good
185617,WN,43857,15,8679,15765,0,Normal,Good
185618,WN,43857,16,9818,17199,0,Normal,Good
185619,WN,43857,17,10635,18637,0,Normal,Good
185620,WN,43857,18,12004,19660,0,Normal,Good
185621,WN,43857,19,12664,21129,0,Normal,Good
185622,WN,43857,20,13743,21980,0,Normal,Good
185623,WN,43857,21,14615,23052,0,Normal,Good
185624,WN,43857,22,15556,23759,0,Normal,Good
185625,WN,43857,23,16375,24649,0,Normal,Good
185626,WN,43858,0,911,3685,1,Normal,Good
185627,WN,43858,1,1336,4216,1,Normal,Good
185628,WN,43858,2,2050,4280,1,Normal,Good
185629,WN,43858,3,2245,4516,1,Normal,Good
185630,WN,43858,4,2388,4516,1,Normal,Good
185631,WN,43858,5,2392,4524,1,Normal,Good
185632,WN,43858,6,2392,4645,1,Normal,Good
185633,WN,43858,7,2396,4817,1,Normal,Good
185634,WN,43858,8,2447,4980,1,Normal,Good
185635,WN,43858,9,2586,5432,1,Normal,Good
185636,WN,43858,10,2804,5918,1,Normal,Good
185637,WN,43858,11,3135,6799,1,Normal,Good
185638,WN,43858,12,3427,8010,1,Normal,Good
185639,WN,43858,13,3887,8615,1,Normal,Good
185640,WN,43858,14,4654,9154,1,Normal,Good
185641,WN,43858,15,5188,10032,1,Normal,Good
185642,WN,43858,16,5886,10981,1,Normal,Good
185643,WN,43858,17,6428,12251,1,Normal,Good
185644,WN,43858,18,7738,13552,1,Normal,Good
185645,WN,43858,19,8533,14721,1,Normal,Good
185646,WN,43858,20,9570,15679,1,Normal,Good
185647,WN,43858,21,10874,16945,1,Normal,Good
185648,WN,43858,22,11797,17972,1,Normal,Good
185649,WN,43858,23,12557,18734,1,Normal,Good
185650,WN,43859,0,822,3613,2,Normal,Good
185651,WN,43859,1,1252,3774,2,Normal,Good
185652,WN,43859,2,1604,3774,2,Normal,Good
185653,WN,43859,3,1657,3774,2,Normal,Good
185654,WN,43859,5,1657,3785,2,Normal,Good
185655,WN,43859,6,1657,3856,2,Normal,Good
185656,WN,43859,7,1660,3988,2,Normal,Good
185657,WN,43859,8,1717,4182,2,Normal,Good
185658,WN,43859,9,1816,4359,2,Normal,Good
185659,WN,43859,10,2054,4733,2,Normal,Good
185660,WN,43859,11,2286,4992,2,Normal,Good
185661,WN,43859,12,2495,5509,2,Normal,Good
185662,WN,43859,13,2910,5780,2,Normal,Good
185663,WN,43859,14,3063,6389,2,Normal,Good
185664,WN,43859,15,3313,6859,2,Normal,Good
185665,WN,43859,16,3635,7418,2,Normal,Good
185666,WN,43859,17,3877,8078,2,Normal,Good
185667,WN,43859,18,4136,8953,2,Normal,Good
185668,WN,43859,19,4662,9519,2,Normal,Good
185669,WN,43859,20,4995,10272,2,Normal,Good
185670,WN,43859,21,5471,10837,2,Normal,Good
185671,WN,43859,22,5947,11185,2,Normal,Good
185672,WN,43859,23,6440,11508,2,Normal,Good
185673,WN,43860,0,682,3473,3,Normal,Good
185674,WN,43860,1,892,3553,3,Normal,Good
185675,WN,43860,2,1111,3553,3,Normal,Good
185676,WN,43860,5,1111,3556,3,Normal,Good
185677,WN,43860,6,1118,3637,3,Normal,Good
185678,WN,43860,7,1118,3934,3,Normal,Good
185679,WN,43860,8,1139,4170,3,Normal,Good
185680,WN,43860,9,1342,4745,3,Normal,Good
185681,WN,43860,10,1579,5071,3,Normal,Good
185682,WN,43860,11,1902,5926,3,Normal,Good
185683,WN,43860,12,2098,6657,3,Normal,Good
185684,WN,43860,13,2282,7222,3,Normal,Good
185685,WN,43860,14,2733,7709,3,Normal,Good
185686,WN,43860,15,3227,8753,3,Normal,Good
185687,WN,43860,16,4056,10086,3,Normal,Good
185688,WN,43860,17,4473,11340,3,Normal,Good
185689,WN,43860,18,5453,12379,3,Normal,Good
185690,WN,43860,19,5917,13951,3,Normal,Good
185691,WN,43860,20,7211,15383,3,Normal,Good
185692,WN,43860,21,8311,17154,3,Normal,Good
185693,WN,43860,22,9311,18520,3,Normal,Good
185694,WN,43860,23,10444,19628,3,Normal,Good
185695,WN,43861,0,1429,4186,4,Normal,Good
185696,WN,43861,1,2114,4498,4,Normal,Good
185697,WN,43861,2,3025,4498,4,Normal,Good
185698,WN,43861,3,3227,4498,4,Normal,Good
185699,WN,43861,5,3227,4524,4,Normal,Good
185700,WN,43861,6,3234,4657,4,Normal,Good
185701,WN,43861,7,3272,4837,4,Normal,Good
185702,WN,43861,8,3318,5143,4,Normal,Good
185703,WN,43861,9,3454,5512,4,Normal,Good
185704,WN,43861,10,3879,6001,4,Normal,Good
185705,WN,43861,11,4252,6819,4,Normal,Good
185706,WN,43861,12,4527,7338,4,Normal,Good
185707,WN,43861,13,5164,8487,4,Normal,Good
185708,WN,43861,14,6065,9889,4,Normal,Good
185709,WN,43861,15,6693,11290,4,Normal,Good
185710,WN,43861,16,8110,12660,4,Normal,Good
185711,WN,43861,17,8782,14554,4,Normal,Good
185712,WN,43861,18,9514,15742,4,Normal,Good
185713,WN,43861,19,10877,17332,4,Normal,Good
185714,WN,43861,20,11916,18732,4,Normal,Good
185715,WN,43861,21,13270,19764,4,Normal,Good
185716,WN,43861,22,14372,20824,4,Normal,Good
185717,WN,43861,23,15726,21902,4,Normal,Good
185718,WN,43862,0,1352,3968,5,Normal,Good
185719,WN,43862,1,2431,4252,5,Normal,Good
185720,WN,43862,2,2926,4252,5,Normal,Good
185721,WN,43862,3,3336,4263,5,Normal,Good
185722,WN,43862,5,3336,4267,5,Normal,Good
185723,WN,43862,6,3336,4381,5,Normal,Good
185724,WN,43862,7,3357,4623,5,Normal,Good
185725,WN,43862,8,3448,4883,5,Normal,Good
185726,WN,43862,9,3826,5557,5,Normal,Good
185727,WN,43862,10,4384,6434,5,Normal,Good
185728,WN,43862,11,4886,7388,5,Normal,Good
185729,WN,43862,12,5599,8441,5,Normal,Good
185730,WN,43862,13,6289,9331,5,Normal,Good
185731,WN,43862,14,6994,10316,5,Normal,Good
185732,WN,43862,15,8125,12054,5,Normal,Good
185733,WN,43862,16,9037,13497,5,Normal,Good
185734,WN,43862,17,9847,14720,5,Normal,Good
185735,WN,43862,18,11285,15903,5,Normal,Good
185736,WN,43862,19,12276,17777,5,Normal,Good
185737,WN,43862,20,12990,18847,5,Normal,Good
185738,WN,43862,21,13808,19270,5,Normal,Good
185739,WN,43862,22,14877,19642,5,Normal,Good
185740,WN,43862,23,15235,19670,5,Normal,Good
185741,WN,43863,0,569,3339,6,Normal,Good
185742,WN,43863,1,585,3339,6,Normal,Good
185743,WN,43863,2,594,3339,6,Normal,Good
185744,WN,43863,3,594,3339,6,Normal,Good
185745,WN,43863,5,594,3346,6,Normal,Good
185746,WN,43863,6,595,3453,6,Normal,Good
185747,WN,43863,7,596,3660,6,Normal,Good
185748,WN,43863,8,664,3757,6,Normal,Good
185749,WN,43863,9,767,4291,6,Normal,Good
185750,WN,43863,10,1023,4875,6,Normal,Good
185751,WN,43863,11,1410,5513,6,Normal,Good
185752,WN,43863,12,1713,6334,6,Normal,Good
185753,WN,43863,13,2079,7234,6,Normal,Good
185754,WN,43863,14,2546,7870,6,Normal,Good
185755,WN,43863,15,3252,8653,6,Normal,Good
185756,WN,43863,16,3584,9393,6,Normal,Good
185757,WN,43863,17,4114,10405,6,Normal,Good
185758,WN,43863,18,4463,11128,6,Normal,Good
185759,WN,43863,19,4966,11729,6,Normal,Good
185760,WN,43863,20,5624,12207,6,Normal,Good
185761,WN,43863,21,5836,13035,6,Normal,Good
185762,WN,43863,22,6317,13503,6,Normal,Good
185763,WN,43863,23,6692,13988,6,Normal,Good
185764,WN,43864,0,742,4420,0,Normal,Good
185765,WN,43864,1,1532,5073,0,Normal,Good
185766,WN,43864,2,2684,5543,0,Normal,Good
185767,WN,43864,3,3218,5543,0,Normal,Good
185768,WN,43864,4,3400,5547,0,Normal,Good
185769,WN,43864,5,3400,5569,0,Normal,Good
185770,WN,43864,6,3400,5655,0,Normal,Good
185771,WN,43864,7,3407,6034,0,Normal,Good
185772,WN,43864,8,3517,6536,0,Normal,Good
185773,WN,43864,9,3776,7152,0,Normal,Good
185774,WN,43864,10,4058,8206,0,Normal,Good
185775,WN,43864,11,4196,9056,0,Normal,Good
185776,WN,43864,12,4873,9877,0,Normal,Good
185777,WN,43864,13,6169,11050,0,Normal,Good
185778,WN,43864,14,7047,12635,0,Normal,Good
185779,WN,43864,15,7942,13660,0,Normal,Good
185780,WN,43864,16,9081,14953,0,Normal,Good
185781,WN,43864,17,10349,16579,0,Normal,Good
185782,WN,43864,18,11565,18695,0,Normal,Good
185783,WN,43864,19,13167,20333,0,Normal,Good
185784,WN,43864,20,14436,22372,0,Normal,Good
185785,WN,43864,21,15782,23688,0,Normal,Good
185786,WN,43864,22,17439,25041,0,Normal,Good
185787,WN,43864,23,18376,26232,0,Normal,Good
185788,WN,43865,0,1154,3686,1,Normal,Good
185789,WN,43865,1,1985,3911,1,Normal,Good
185790,WN,43865,2,2453,4002,1,Normal,Good
185791,WN,43865,3,2728,4002,1,Normal,Good
185792,WN,43865,5,2731,4032,1,Normal,Good
185793,WN,43865,6,2744,4165,1,Normal,Good
185794,WN,43865,7,2767,4315,1,Normal,Good
185795,WN,43865,8,2862,4468,1,Normal,Good
185796,WN,43865,9,2989,4701,1,Normal,Good
185797,WN,43865,10,3240,5051,1,Normal,Good
185798,WN,43865,11,3594,5445,1,Normal,Good
185799,WN,43865,12,4263,5793,1,Normal,Good
185800,WN,43865,13,4537,6642,1,Normal,Good
185801,WN,43865,14,4860,7651,1,Normal,Good
185802,WN,43865,15,5506,8386,1,Normal,Good
185803,WN,43865,16,6074,9473,1,Normal,Good
185804,WN,43865,17,6715,10268,1,Normal,Good
185805,WN,43865,18,7269,11180,1,Normal,Good
185806,WN,43865,19,8309,12208,1,Normal,Good
185807,WN,43865,20,9067,13203,1,Normal,Good
185808,WN,43865,21,9893,13768,1,Normal,Good
185809,WN,43865,22,10453,14598,1,Normal,Good
185810,WN,43865,23,10718,14983,1,Normal,Good
